Issue Number,Issue Title,Time created,Time closed,Number of Assignees,Number of Comments,Tags
60925,`Unpack` and `concat` wrongly transformed into `reshape` in tflite converter,2023-06-19 18:02:40+00:00,,2,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""TFLiteConverter"")]"
60912,Add support for IO optimization,2023-06-18 09:52:32+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:apis"")]"
60906,Errors when custom gradients are being used in TPU,2023-06-17 04:52:55+00:00,,1,5,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.12"")]"
60901,TF 2 building from source fails,2023-06-16 12:50:06+00:00,,1,5,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:build/install""), Label(name=""subtype: ubuntu/linux""), Label(name=""subtype:bazel"")]"
60895,"TF throws: ""'visible_device_list' listed an invalid Device id"" when using non-GPU PluggableDevices",2023-06-16 07:46:52+00:00,,1,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:gpu""), Label(name=""TF 2.13"")]"
60892,`softplus` outputs `inf` for large inputs after converting to lite model,2023-06-16 05:05:57+00:00,,2,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""TFLiteConverter""), Label(name=""TF 2.13"")]"
60890,Spurious(?) type inference failed warning for flattened tf.data.Dataset with a RaggedTensor,2023-06-15 20:54:26+00:00,,1,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:data""), Label(name=""TF 2.12"")]"
60884,Model containing LSTM does not run after conversion using ACTIVATIONS_INT16_WEIGHTS_INT8 quantization,2023-06-15 15:11:18+00:00,,2,7,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""TFLiteConverter""), Label(name=""ModelOptimizationToolkit"")]"
60883,Unnecessary memcopies between CPU and GPU when using tf.function,2023-06-15 12:51:29+00:00,,1,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""type:performance""), Label(name=""TF 2.12"")]"
60880,Tensorflow-Quantum Module Import Error,2023-06-15 10:19:18+00:00,,2,13,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:build/install""), Label(name=""subtype: ubuntu/linux""), Label(name=""TF 2.11"")]"
60876, When will TFRT integration be fully released?,2023-06-15 07:21:45+00:00,,1,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:support""), Label(name=""comp:runtime"")]"
60862,New unit tests fails when built with gcc,2023-06-14 16:05:56+00:00,,2,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""type:build/install""), Label(name=""subtype: ubuntu/linux"")]"
60861,tf.data debug mode breaks dataset.save(),2023-06-14 14:21:08+00:00,,1,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:data""), Label(name=""TF 2.12"")]"
60856,"CopyTensor::ViaDMA function, allocator type sometimes not match actual input underlying memory type",2023-06-14 03:09:42+00:00,,2,0,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:runtime""), Label(name=""TF 2.12"")]"
60843,OMP_PROC_BIND or OMP_PLACES either ignored or respected incorrectly,2023-06-12 16:23:43+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""type:performance""), Label(name=""TF 2.11"")]"
60833,Duplicate logging inside custom training loop,2023-06-10 17:49:40+00:00,,1,9,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:core""), Label(name=""TF 2.12"")]"
60831,"Tensorflow lite selective build results _ZN6google8protobuf8internal26fixed_address_empty_stringE"" error, build fails with tne --config=monolithic setup, returning the Check failed: existing == nullptr (Tensor already registered) errror",2023-06-10 10:08:54+00:00,,2,21,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""type:build/install""), Label(name=""comp:lite""), Label(name=""TF 2.13"")]"
60826,Unable to run RNN Model,2023-06-09 12:01:54+00:00,,1,5,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""type:build/install""), Label(name=""comp:apis""), Label(name=""wsl2""), Label(name=""TF 2.10"")]"
60813,"tf.keras.Model.predict passing x=tf.keras.utils.Sequence causing exceptions  ValueError: Data is expected to be in format `x`, `(x,)`, `(x, y)`, or `(x, y, sample_weight)`",2023-06-08 10:16:56+00:00,,1,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:keras""), Label(name=""TF 2.12"")]"
60805,Exception in tf.function due to operation in inactive condition branch,2023-06-07 16:12:49+00:00,,1,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:tf.function""), Label(name=""TF 2.12"")]"
60799,"RuntimeError during 16x8 quantization in TFLite converter - ""Max and min for dynamic tensors should be recorded during calibration""",2023-06-07 10:18:58+00:00,,2,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""comp:runtime""), Label(name=""TFLiteConverter""), Label(name=""ModelOptimizationToolkit""), Label(name=""TF 2.12"")]"
60790,could not run GPU on jupyter ,2023-06-06 20:06:53+00:00,,1,10,"[Label(name=""type:bug""), Label(name=""type:feature""), Label(name=""comp:gpu""), Label(name=""TF 2.12"")]"
60789,ELU int8 model quantized with Dequantize/Quantize stubs,2023-06-06 12:34:05+00:00,,2,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""TFLiteConverter""), Label(name=""ModelOptimizationToolkit""), Label(name=""TF 2.12"")]"
60785,"Inference model error when xla enabled with error message ""OP_REQUIRES failed at xla_ops.cc:462 : NOT_FOUND: could not find registered platform with id: 0x7f7537df9c24""",2023-06-06 07:25:18+00:00,,2,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:runtime""), Label(name=""comp:xla""), Label(name=""TF 2.9"")]"
60773,inconsistent .proto file package names break gRPC message/field parsing in Wireshark,2023-06-03 20:22:40+00:00,,1,0,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:core""), Label(name=""TF 2.12"")]"
60772,Inefficient count_nonzero,2023-06-03 18:23:30+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""comp:ops""), Label(name=""type:performance""), Label(name=""TF 2.12"")]"
60765,Inconsistency-bug in `tf.raw_ops.AddN` between jit mode and normal mode,2023-06-02 10:59:11+00:00,,1,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.13"")]"
60764,Inconsistency-bug in `tf.raw_ops.Acos` between jit mode and normal mode,2023-06-02 10:50:29+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.12"")]"
60760,Configure script automatically selects CUDA/cuDNN path instead of waiting for user input,2023-06-02 04:15:37+00:00,,1,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""type:build/install""), Label(name=""TF 2.10"")]"
60759,Check fail can be triggered in `tf.raw_ops.Empty` under jit compile mode.,2023-06-02 03:48:27+00:00,,1,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.13"")]"
60758,Check fail can be triggered in `tf.raw_ops.EmptyTensorList` due to overflow under jit compile mode.,2023-06-02 03:41:51+00:00,,1,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.13"")]"
60757,Check fail can be triggered in `tf.raw_ops.Fill` under jit compile mode.,2023-06-02 03:22:05+00:00,,1,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.13"")]"
60756,Check fail can be triggered in `tf.raw_ops.GatherV2` under jit compile mode.,2023-06-02 03:14:31+00:00,,1,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.13"")]"
60750,pip installation LD_LIBRARY_PATH order,2023-06-01 15:11:58+00:00,,1,1,"[Label(name=""type:docs-bug""), Label(name=""type:bug""), Label(name=""awaiting PR merge""), Label(name=""TF 2.12"")]"
60739,Support CUDA Compute 9.0 for NVIDIA H100,2023-05-31 14:52:24+00:00,,2,7,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""type:build/install"")]"
60732,[TF 2.0] Signature for unranked tensor not working as intended,2023-05-30 22:11:27+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:apis"")]"
60722,The work of re-implement checkpoint saving(c1e6672f3141015371968b9fb371a5b40abee837) ruined custom saving and restoring op！,2023-05-29 19:27:59+00:00,,1,5,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:apis"")]"
60718,[TFLite C++] Signature calculating CategoricalCrossentropy loss produces wrong result,2023-05-27 22:40:40+00:00,,1,16,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""type:performance""), Label(name=""TF 2.13"")]"
60716,failed to build branch r2.13,2023-05-27 17:06:12+00:00,,1,7,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:build/install""), Label(name=""subtype: ubuntu/linux""), Label(name=""TF 2.13"")]"
60715,Incorrect gradient in divide_no_nan and reciprocal_no_nan when divide by 0,2023-05-26 17:59:07+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops"")]"
60714,`tf.split` or `tf.transpose` cause errors for quantize-aware training with `quantize_apply`,2023-05-26 17:33:07+00:00,,1,5,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.12"")]"
60710,Dataset.ragged_batch does not produce correct specs with tf.py_function and tf.numpy_function,2023-05-25 18:52:03+00:00,,2,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:data""), Label(name=""TF 2.12"")]"
60707,Hexagon Libraries version `v1.20.0.9` not available,2023-05-25 12:48:49+00:00,,2,5,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:support""), Label(name=""comp:lite""), Label(name=""TFLiteHexagonDelegate""), Label(name=""TF 2.11"")]"
60704,Samsung S21: Noisy AI Inference Results with App Animations in PlayService/GPU Mode,2023-05-25 08:42:02+00:00,,2,8,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""type:performance""), Label(name=""TFLiteGooglePlayServices"")]"
60695,Incorrect gradient after divide operation when result contains inf,2023-05-24 17:14:14+00:00,,1,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.13"")]"
60687,typing_extensions >= 4.6.0 causes pip unit test failure,2023-05-24 09:25:30+00:00,,1,11,"[Label(name=""type:bug""), Label(name=""type:support"")]"
60679,api_compatibility_test fails on Python 3.11,2023-05-23 16:40:28+00:00,,2,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""type:build/install""), Label(name=""comp:mkl""), Label(name=""subtype: ubuntu/linux"")]"
60670,//tensorflow/python/ops/ragged:ragged_cross_op_test is flaky,2023-05-23 09:42:28+00:00,,1,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""type:build/install""), Label(name=""comp:mkl""), Label(name=""subtype: ubuntu/linux"")]"
60662,can we customize memory allocation functions(like malloc/free) for inference with C api? ,2023-05-22 20:56:29+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:runtime"")]"
60654,tf.math.abs has different results when running under CPU or GPU,2023-05-22 09:00:53+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""comp:gpu""), Label(name=""TF 2.11"")]"
60653,Using NnApiDelegate in TFLite 2.11.0 returns same embeddings for all images. It works fine for 2.6.0,2023-05-22 08:07:49+00:00,,2,8,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:support""), Label(name=""comp:lite""), Label(name=""TFLiteNNAPIDelegate""), Label(name=""TF 2.11"")]"
60647,"Insufficient documentation on GPU use, especially in MPS",2023-05-20 18:30:05+00:00,,2,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:gpu""), Label(name=""type:docs-feature"")]"
60642,ROCm: Importing PyTorch before TensorFlow causes TensorFlow to fail completely,2023-05-19 20:26:46+00:00,,2,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""type:build/install""), Label(name=""TF 2.11"")]"
60629,control_flow_ops_test unit test is flaky,2023-05-18 15:22:49+00:00,,1,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""type:build/install""), Label(name=""comp:ops""), Label(name=""subtype: ubuntu/linux"")]"
60628,Numpy and tf experimental Numpy differ in vander matrix creation case for N=0,2023-05-18 15:11:22+00:00,,1,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.11"")]"
60621,Infinite loop in the subgraph.cc,2023-05-18 01:53:41+00:00,,3,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""comp:runtime"")]"
60619,null pointer dereference on GetInput,2023-05-18 01:47:55+00:00,,1,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""comp:runtime"")]"
60609,TF-Lite is 4x slower than Tensorflow on MacOS (and 2x slower in Colab),2023-05-16 22:06:56+00:00,,2,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""comp:lite""), Label(name=""type:performance""), Label(name=""TFLiteConverter""), Label(name=""TF 2.9""), Label(name=""TF 2.13"")]"
60606,Calling `Model.predict` in graph mode is not supported when the `Model` instance was constructed with eager mode enabled. Please construct your `Model` instance in graph mode or call `Model.predict` with eager mode enabled.,2023-05-16 11:41:00+00:00,,1,4,"[Label(name=""type:bug""), Label(name=""stale""), Label(name=""comp:keras""), Label(name=""2.6.0"")]"
60599,Weird memory usage of shuffling in `tf.data.Dataset` ,2023-05-15 14:54:49+00:00,,1,4,"[Label(name=""type:bug""), Label(name=""comp:data""), Label(name=""type:performance""), Label(name=""TF 2.12"")]"
60596,TfLiteGpuDelegateBindGlBufferToTensor,2023-05-15 02:55:58+00:00,,2,5,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:support""), Label(name=""comp:lite""), Label(name=""TFLiteGpuDelegate""), Label(name=""TF 2.10"")]"
60583,rejection_resample loses track of ragged tensors,2023-05-12 10:16:39+00:00,,2,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:data""), Label(name=""TF 2.12"")]"
60570,[TFLite] flatbuffer64 support for TFlite,2023-05-11 03:02:39+00:00,,2,0,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""TFLiteConverter""), Label(name=""TF 2.12"")]"
60555,Training and validation accuracy and loss not changing?,2023-05-10 05:28:50+00:00,,1,9,"[Label(name=""type:support""), Label(name=""comp:model""), Label(name=""type:performance"")]"
60549,Large inconsistencies in tf.signal.stft's and tf.signal.inverse_stft's results with @tf.function decorator for certain inputs,2023-05-09 20:14:39+00:00,,1,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""comp:autograph""), Label(name=""TF 2.12"")]"
60547,tf.linalg.matrix_rank  results has different results with or without @tf.function for numpy inputs under tensorflow-cpu,2023-05-09 19:42:32+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:apis""), Label(name=""comp:tf.function"")]"
60539,Support/Feature Request: Pre-processing very large corpus text file as tokens to train GPT Models.,2023-05-08 18:34:35+00:00,,2,6,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""type:support""), Label(name=""comp:data""), Label(name=""TF 2.12"")]"
60534,Pybind11 Exception,2023-05-08 15:21:53+00:00,,1,8,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:build/install""), Label(name=""type:support""), Label(name=""subtype:windows""), Label(name=""TF 2.12"")]"
