Issue Number,Issue Title,Time created,Time closed,Number of Assignees,Number of Comments,Tags,Final_Is_Bug
112044,pack_padded_sequence/pad_packed_sequence support in dynamo module: rnn triaged module: fx oncall: pt2 module: dynamic shapes,2023-10-25 17:43:00+00:00,,0,7,module: rnn triaged module: fx oncall: pt2 module: dynamic shapes,False
112043,"AssertionError: graph-captured input #1, of type <class 'torch.Tensor'>, is not among original inputs of types… high priority triaged export-triage-review oncall: export",2023-10-25 17:42:58+00:00,,1,4,high priority triaged export-triage-review oncall: export,True
112029,DDPWrapper oncall: distributed,2023-10-25 16:07:54+00:00,,0,2,oncall: distributed,False
112028,"dynamo rewrite for allreduce, default group oncall: distributed module: dynamo",2023-10-25 16:07:08+00:00,,1,2,oncall: distributed module: dynamo,False
112024,torch.inference_mode and tensor subclass: RuntimeError: Cannot set version_counter for inference tensor module: autograd triaged actionable tensor subclass,2023-10-25 15:12:20+00:00,,0,2,module: autograd triaged actionable tensor subclass,True
112015,op scaled_dot_product_attention case different results oncall: transformer/mha,2023-10-25 10:23:04+00:00,,0,3,oncall: transformer/mha,False
112013,RuntimeError for hessian vector product with jvp triaged module: functorch,2023-10-25 09:06:39+00:00,,0,0,triaged module: functorch,True
112009,_functional_collectives.all_gather_into_tensor cannot compile in aot_module_simplified triaged oncall: pt2 module: dynamo,2023-10-25 08:00:10+00:00,,0,4,triaged oncall: pt2 module: dynamo,False
112006,Strided tensor in backward cause uninitialized output module: nn triaged,2023-10-25 06:43:04+00:00,,1,3,module: nn triaged,True
112004,DISABLED test_meta_outplace_fft_ihfftn_cpu_bool (__main__.TestMetaCPU) triaged module: flaky-tests skipped module: primTorch oncall: pt2,2023-10-25 06:39:31+00:00,,0,8,triaged module: flaky-tests skipped module: primTorch oncall: pt2,False
112003,DISABLED test_meta_outplace_fft_ihfft_cpu_uint8 (__main__.TestMetaCPU) triaged module: flaky-tests skipped module: primTorch oncall: pt2,2023-10-25 06:39:29+00:00,,0,2,triaged module: flaky-tests skipped module: primTorch oncall: pt2,False
112002,[v2.1.0 torch.compile]  triaged oncall: pt2 module: aotdispatch module: pt2-dispatcher,2023-10-25 06:30:48+00:00,,0,1,triaged oncall: pt2 module: aotdispatch module: pt2-dispatcher,False
111987,DISABLED test_meta_outplace_fft_ihfft_cpu_int8 (__main__.TestMetaCPU) triaged module: flaky-tests skipped module: primTorch oncall: pt2,2023-10-25 00:56:57+00:00,,0,3,triaged module: flaky-tests skipped module: primTorch oncall: pt2,False
111986,DISABLED test_meta_outplace_fft_ifft_cpu_int16 (__main__.TestMetaCPU) triaged module: flaky-tests skipped module: primTorch oncall: pt2,2023-10-25 00:56:57+00:00,,0,8,triaged module: flaky-tests skipped module: primTorch oncall: pt2,False
111968,DISABLED test_meta_outplace_fft_ihfft_cpu_int32 (__main__.TestMetaCPU) triaged module: flaky-tests skipped module: primTorch oncall: pt2,2023-10-24 21:39:55+00:00,,0,2,triaged module: flaky-tests skipped module: primTorch oncall: pt2,False
111967,DISABLED test_meta_outplace_addmm_cpu_complex64 (__main__.TestMetaCPU) triaged module: flaky-tests skipped module: primTorch oncall: pt2,2023-10-24 21:39:28+00:00,,0,8,triaged module: flaky-tests skipped module: primTorch oncall: pt2,False
111966,[PT2] Graph break in forward pre-hook skips compiling forward for `nn.Transformer` triaged oncall: pt2 module: dynamo,2023-10-24 21:39:06+00:00,,1,3,triaged oncall: pt2 module: dynamo,False
111962,[pytree] `pytree.tree_map` does not respect type of `torch.Size` triaged module: pytree bug,2023-10-24 20:45:31+00:00,,0,5,triaged module: pytree bug,True
111958,torch 2.1 FSDP only some layers might not be working with training only a couple of layers triaged module: fsdp,2023-10-24 20:13:41+00:00,,0,7,triaged module: fsdp,True
111953,Missing a vectorized version of TORCH_CHECK triaged oncall: pt2 module: inductor,2023-10-24 19:35:51+00:00,,1,2,triaged oncall: pt2 module: inductor,False
111952,Inductor with cpu lowering fails to raise exception on invalid getitem triaged oncall: pt2 module: inductor,2023-10-24 19:18:36+00:00,,1,2,triaged oncall: pt2 module: inductor,True
111950,Operators that return dynamic-shape outputs that require_grad choke in AOTAutograd triaged oncall: pt2 module: dynamic shapes module: aotdispatch module: pt2-dispatcher,2023-10-24 18:48:07+00:00,,0,9,triaged oncall: pt2 module: dynamic shapes module: aotdispatch module: pt2-dispatcher,True
111943,Implement scatter and broadcast in functional collectives oncall: distributed,2023-10-24 17:58:02+00:00,,0,1,oncall: distributed,False
111931,[opcheck] Faster gradcheck execution triaged module: opcheck,2023-10-24 15:45:30+00:00,,0,5,triaged module: opcheck,True
111930,[opcheck] Way to reduce Hypothesis sampling when running opcheck triaged module: opcheck,2023-10-24 15:43:16+00:00,,0,1,triaged module: opcheck,True
111928,DISABLED test_meta_inplace_addmm_cpu_complex64 (__main__.TestMetaCPU) triaged module: flaky-tests skipped module: primTorch oncall: pt2,2023-10-24 15:39:43+00:00,,0,7,triaged module: flaky-tests skipped module: primTorch oncall: pt2,False
111925,Resize warning in two argument torch.logical_* with broadcasting triaged module: boolean tensor module: safe resize,2023-10-24 15:37:51+00:00,,0,0,triaged module: boolean tensor module: safe resize,True
111924,[opcheck] Cannot share failures_dict between multiple tests with differing sets of tests they run  triaged module: opcheck,2023-10-24 15:37:26+00:00,,0,0,triaged module: opcheck,True
111918,Graph break doesn't result in continuation function when break happens in if-statement expression without inline function call triaged oncall: pt2 module: dynamic shapes release notes: dynamo,2023-10-24 14:47:52+00:00,,0,2,triaged oncall: pt2 module: dynamic shapes release notes: dynamo,False
111909,DISABLED test_meta_outplace_fft_ihfft_cpu_float64 (__main__.TestMetaCPU) triaged module: flaky-tests skipped oncall: pt2,2023-10-24 12:46:00+00:00,,0,2,triaged module: flaky-tests skipped oncall: pt2,False
111908,Inconsistent Keyword Arguments behaviors in torch.triangular_solve() triaged topic: deprecation topic: docs module: python frontend,2023-10-24 11:42:42+00:00,,0,2,triaged topic: deprecation topic: docs module: python frontend,True
111907,Migration from c10::variant to std::variant causes undefined symbols when linking against older pytorch module: build triaged,2023-10-24 11:01:25+00:00,,0,7,module: build triaged,True
111905,Cannot build static windows libraries  module: build module: windows triaged module: static linking topic: binaries,2023-10-24 10:10:25+00:00,,0,6,module: build module: windows triaged module: static linking topic: binaries,True
111903,DISABLED test_meta_inplace_addmm_cpu_complex128 (__main__.TestMetaCPU) triaged module: flaky-tests skipped module: primTorch oncall: pt2,2023-10-24 09:39:42+00:00,,0,11,triaged module: flaky-tests skipped module: primTorch oncall: pt2,False
111902,torchscript file can not be loaded if its saved form the export model produced by torch.export.export oncall: quantization low priority triaged export-triage-review oncall: export,2023-10-24 09:00:32+00:00,,1,3,oncall: quantization low priority triaged export-triage-review oncall: export,True
111901,Multiprocess. DataLoader worker  is killed by signal: Segmentation fault. needs reproduction module: crash module: dataloader triaged,2023-10-24 08:11:27+00:00,,0,4,needs reproduction module: crash module: dataloader triaged,True
111900,"OOM when saving model(lora adapter), seems the clause ""FullyShardedDataParallel(model,...)"" will directly cause the OOM. oncall: distributed module: memory usage triaged module: fsdp",2023-10-24 07:47:04+00:00,,0,2,oncall: distributed module: memory usage triaged module: fsdp,True
111897,DISABLED test_meta_outplace_fft_ihfft2_cpu_int8 (__main__.TestMetaCPU) triaged module: flaky-tests skipped module: primTorch oncall: pt2,2023-10-24 06:39:45+00:00,,0,2,triaged module: flaky-tests skipped module: primTorch oncall: pt2,False
111896,ImportError: cannot import name 'external_utils' from partially initialized module 'torch._dynamo' needs reproduction module: binaries triaged module: docker topic: binaries,2023-10-24 06:28:07+00:00,,0,5,needs reproduction module: binaries triaged module: docker topic: binaries,True
111890,DISABLED test_cuda_stream_context_manager2 (__main__.CtxManagerTests) triaged module: flaky-tests skipped module: dynamo,2023-10-24 03:41:35+00:00,,0,1,triaged module: flaky-tests skipped module: dynamo,False
111884,Custom FFT implementation returns unexpected results when using torch.compile triaged module: complex module: correctness (silent) oncall: pt2,2023-10-24 01:35:25+00:00,,0,3,triaged module: complex module: correctness (silent) oncall: pt2,True
111874,Coalescing manager does not work w/device from torch.cuda.current_device() oncall: distributed,2023-10-24 00:37:27+00:00,,0,0,oncall: distributed,False
111863,Jit scripting support for `|` and mixing `typing`. oncall: jit,2023-10-23 23:47:20+00:00,,0,0,oncall: jit,True
111850,DISABLED test_cond_side_effects (__main__.MiscTests) triaged module: flaky-tests skipped module: dynamo,2023-10-23 21:39:55+00:00,,0,3,triaged module: flaky-tests skipped module: dynamo,False
111849,DISABLED test_meta_outplace_fft_ihfft2_cpu_int64 (__main__.TestMetaCPU) triaged module: flaky-tests skipped module: primTorch oncall: pt2,2023-10-23 21:39:52+00:00,,0,2,triaged module: flaky-tests skipped module: primTorch oncall: pt2,False
111848,DISABLED test_cuda_stream_context_manager2_dynamic_shapes (__main__.DynamicShapesCtxManagerTests) triaged module: flaky-tests skipped module: dynamo,2023-10-23 21:39:49+00:00,,0,1,triaged module: flaky-tests skipped module: dynamo,False
111837,[dynamo] UnspecializedNNModuleVariable does not implement object identity triaged oncall: pt2 module: dynamo,2023-10-23 20:01:35+00:00,,0,3,triaged oncall: pt2 module: dynamo,False
111834,"Numerical inaccuracies in ""ddp_apply_optim_in_backward"" unit tests for gloo backend oncall: distributed",2023-10-23 19:34:58+00:00,,0,1,oncall: distributed,False
111830,[aotinductor]14k models: AttributeError: 'int' object has no attribute 'device' triaged oncall: pt2,2023-10-23 19:11:28+00:00,,1,3,triaged oncall: pt2,False
111825,DISABLED test_meta_outplace_fft_ihfft2_cpu_int16 (__main__.TestMetaCPU) triaged module: flaky-tests skipped oncall: pt2,2023-10-23 18:42:45+00:00,,0,3,triaged module: flaky-tests skipped oncall: pt2,False
111824,GroupNorm & InstanceNorm does not handle channels_last correctly module: nn module: cuda triaged module: memory format actionable,2023-10-23 18:22:50+00:00,,0,5,module: nn module: cuda triaged module: memory format actionable,True
111819,__slots__ + inheriting from torch.Tensor triaged tensor subclass module: python frontend,2023-10-23 18:05:17+00:00,,0,1,triaged tensor subclass module: python frontend,True
111818,[aotinductor] 14k models: Function input to foward() triaged oncall: pt2,2023-10-23 17:59:47+00:00,,1,5,triaged oncall: pt2,False
111813,[aot_inductor]14k models: RuntimeError: t == DeviceType::CUDA INTERNAL triaged oncall: pt2,2023-10-23 17:52:00+00:00,,1,4,triaged oncall: pt2,True
111806,Revisit security implications of #31875 triaged better-engineering topic: security security,2023-10-23 16:35:27+00:00,,0,4,triaged better-engineering topic: security security,True
111804,Dynamo - more closely tracker class type in UserDefinedObjectVariable triaged oncall: pt2 module: dynamo,2023-10-23 15:36:43+00:00,,1,0,triaged oncall: pt2 module: dynamo,False
111799,DISABLED test_meta_outplace_fft_ihfft2_cpu_float64 (__main__.TestMetaCPU) triaged module: flaky-tests skipped oncall: pt2,2023-10-23 12:46:09+00:00,,1,2,triaged module: flaky-tests skipped oncall: pt2,False
111792,torch.jit.trace is not able to trace torch extension oncall: jit,2023-10-23 09:44:12+00:00,,0,2,oncall: jit,False
111789,Precisely monitor the collective communication tasks oncall: distributed triaged enhancement oncall: profiler,2023-10-23 09:25:44+00:00,,0,0,oncall: distributed triaged enhancement oncall: profiler,True
111786,pytorch support for cuda 12.2 ? module: cuda oncall: releng triaged needs design,2023-10-23 06:55:02+00:00,,0,6,module: cuda oncall: releng triaged needs design,True
111785,torch.compile precision bug when the attr object changes high priority triage review triaged oncall: pt2 module: dynamo,2023-10-23 06:40:09+00:00,,1,6,high priority triage review triaged oncall: pt2 module: dynamo,True
111784,DISABLED test_meta_outplace_fft_ihfft2_cpu_float32 (__main__.TestMetaCPU) triaged module: flaky-tests skipped module: primTorch oncall: pt2,2023-10-23 06:40:02+00:00,,0,2,triaged module: flaky-tests skipped module: primTorch oncall: pt2,False
111768,DISABLED test_meta_outplace_fft_ihfft2_cpu_bool (__main__.TestMetaCPU) triaged module: flaky-tests skipped oncall: pt2,2023-10-23 00:57:00+00:00,,1,7,triaged module: flaky-tests skipped oncall: pt2,False
111754,[dynamo] Better determinism of `ConfigModule` by walking using pytree triaged oncall: pt2 module: dynamo,2023-10-22 01:43:09+00:00,,1,0,triaged oncall: pt2 module: dynamo,False
111753,[dynamo] AutogradFunctionMethodHigherOrderVariable check for new guards is broken triaged module: dynamo,2023-10-22 01:28:12+00:00,,0,0,triaged module: dynamo,False
111752,Is it a good time to switch to CXX11_ABI? module: binaries triaged,2023-10-22 01:23:38+00:00,,0,2,module: binaries triaged,True
111739,grad is inf/nan when using torch.amp triaged module: amp (automated mixed precision),2023-10-21 08:04:24+00:00,,0,1,triaged module: amp (automated mixed precision),True
111733,Bug: torch.compile fails to compile torch.func.vmap with reduction functions and raw python numbers triaged oncall: pt2 module: functorch module: pt2-dispatcher,2023-10-21 05:56:06+00:00,,1,1,triaged oncall: pt2 module: functorch module: pt2-dispatcher,False
111713,[dynamo] generic `is_` type shortcut is not appropriately guarded triaged bug oncall: pt2 module: dynamo,2023-10-20 22:31:04+00:00,,1,1,triaged bug oncall: pt2 module: dynamo,True
111709,lintrunner job time keeps growing triaged better-engineering module: devx,2023-10-20 22:09:40+00:00,,0,6,triaged better-engineering module: devx,True
111706,DISABLED test_meta_outplace_fft_ifft_cpu_uint8 (__main__.TestMetaCPU) triaged module: flaky-tests skipped module: primTorch oncall: pt2,2023-10-20 21:39:22+00:00,,0,8,triaged module: flaky-tests skipped module: primTorch oncall: pt2,False
111704,Add more flexibility on print / output console module: cpp triaged enhancement,2023-10-20 21:00:57+00:00,,0,1,module: cpp triaged enhancement,True
111693,"[export] 14k models: AssertionError: graph-captured input # 2, of type <class 'torch.nn.parameter.Parameter'>, is not among original inputs of types triaged oncall: pt2 export-triage-review oncall: export",2023-10-20 19:37:57+00:00,,1,2,triaged oncall: pt2 export-triage-review oncall: export,False
