Issue Number,Issue Title,Time created,Time closed,Number of Assignees,Number of Comments,Tags
112903,Support for Bazel workspace function or Bazel module,2023-11-03 21:01:24+00:00,,0,3,"[Label(name=""module: build""), Label(name=""triaged""), Label(name=""module: bazel"")]"
112901,Tracking: Dynamo Tracing Improvements,2023-11-03 20:36:56+00:00,,0,0,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
112895,Function `torch.median` doesn't release memory after usage on GPU,2023-11-03 19:44:01+00:00,2023-11-06 22:27:03+00:00,0,5,[]
112887,DISABLED test_do_not_skip_side_effects (__main__.SkipNonTensorTests),2023-11-03 18:39:59+00:00,,0,4,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped"")]"
112886,DISABLED test_softmax_cpu_float32 (__main__.TestNestedTensorDeviceTypeCPU),2023-11-03 18:39:56+00:00,2023-11-14 01:29:18+00:00,0,7,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""module: nestedtensor""), Label(name=""skipped"")]"
112883,Torchbench inference failures,2023-11-03 17:59:25+00:00,,0,1,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
112881,Torchbench Training Failing Models Tracker,2023-11-03 17:58:39+00:00,,0,2,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
112877,Self-hosted MacOS M1 CI outage with broken conda environment,2023-11-03 17:42:54+00:00,2023-11-03 23:01:02+00:00,0,6,"[Label(name=""ci: sev"")]"
112876,How to handle CVE vulnerabilities in underlying operating system?,2023-11-03 17:32:14+00:00,,0,4,"[Label(name=""triaged""), Label(name=""module: docker""), Label(name=""security"")]"
112872,libtorch exports miniz symbols,2023-11-03 16:53:26+00:00,,0,2,"[Label(name=""module: binaries""), Label(name=""module: cpp""), Label(name=""triaged"")]"
112867,[dynamo] skipping reason is ambiguous in logs,2023-11-03 16:34:11+00:00,2023-11-04 18:08:49+00:00,0,0,[]
112865,[dynamo] Unable to continue tracing graph after try/except graph break,2023-11-03 16:28:36+00:00,,0,6,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamo"")]"
112857,Vendored FindCUDAToolkit.cmake deviates from upstream in splayed installation support,2023-11-03 15:31:48+00:00,,0,2,"[Label(name=""module: build""), Label(name=""triaged"")]"
112853,Vmap: There is a performance drop because we have not yet implemented the batching rule for aten::max_pool3d.,2023-11-03 15:07:53+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: functorch"")]"
112849,CSR matrix on MPS,2023-11-03 13:41:15+00:00,,0,1,"[Label(name=""module: sparse""), Label(name=""triaged""), Label(name=""module: mps"")]"
112848,[dynamo] nit - add `@torch.autocast` function decoration to the testing path,2023-11-03 13:37:36+00:00,,0,2,"[Label(name=""good first issue""), Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamo"")]"
112847,High dimensional grid sample,2023-11-03 13:05:23+00:00,,0,0,"[Label(name=""module: cuda""), Label(name=""triaged""), Label(name=""enhancement"")]"
112846,DISABLED test_transpose_inference_mode_interaction_cpu_float32 (__main__.TestNestedTensorDeviceTypeCPU),2023-11-03 12:46:08+00:00,2023-11-14 01:29:17+00:00,0,6,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""module: nestedtensor""), Label(name=""skipped"")]"
112845,DISABLED test_transpose_cpu_float32 (__main__.TestNestedTensorDeviceTypeCPU),2023-11-03 12:46:05+00:00,2023-11-14 01:29:17+00:00,1,13,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""module: nestedtensor""), Label(name=""skipped""), Label(name=""actionable"")]"
112844,torch.export does not support torchaudio.transforms.Spectrogram,2023-11-03 11:06:39+00:00,,0,7,"[Label(name=""module: onnx""), Label(name=""module: dynamo""), Label(name=""oncall: export""), Label(name=""module: export"")]"
112841,torch/include/pybind11/eigen.h:12:10: 致命错误：eigen/matrix.h：没有那个文件或目录,2023-11-03 10:54:41+00:00,2023-11-07 04:27:52+00:00,0,4,"[Label(name=""module: binaries""), Label(name=""triaged""), Label(name=""module: regression"")]"
112834,[MPS]Apple MPS produce different Loss value vs. NVIDIA CUDA after couple of digits,2023-11-03 08:04:13+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: mps"")]"
112833,Failed to remove output annotation in Quantizer for PT2 QAT quantization,2023-11-03 07:47:58+00:00,,1,3,"[Label(name=""oncall: quantization""), Label(name=""triaged"")]"
112832,UNSTABLE trunk / macos-12-py3-arm64-mps / test (mps),2023-11-03 07:35:51+00:00,2023-11-03 23:01:18+00:00,1,3,"[Label(name=""module: ci""), Label(name=""unstable"")]"
112831,dynamo_export successfully export model but fails at onnx.checker.check_model,2023-11-03 07:31:45+00:00,,0,15,"[Label(name=""module: onnx""), Label(name=""triaged""), Label(name=""onnx-needs-info""), Label(name=""oncall: pt2""), Label(name=""oncall: export"")]"
112827,Multi Scale Deformable Attention Support,2023-11-03 05:53:07+00:00,,0,1,"[Label(name=""feature""), Label(name=""module: nn""), Label(name=""triaged""), Label(name=""oncall: transformer/mha""), Label(name=""module: multi-headed-attention"")]"
112826,sparse allreduce not support  CSR format,2023-11-03 04:39:56+00:00,,0,1,"[Label(name=""oncall: distributed""), Label(name=""module: sparse"")]"
112824,[dynamo] Skipping the entire frame when graph breaking in for/while loop is excessive,2023-11-03 04:27:51+00:00,,0,1,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamo"")]"
112821,Cannot compile resnet18 using make_fx,2023-11-03 01:51:54+00:00,2023-11-06 00:06:46+00:00,0,4,"[Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes"")]"
112820,"The fusion of `Conv2d`, `BatchNorm2d`, and `ReLU` failed",2023-11-03 01:41:20+00:00,2023-11-09 18:05:16+00:00,0,1,"[Label(name=""oncall: quantization"")]"
112816,DISABLED test_meta_outplace_std_mean_cpu_bfloat16 (__main__.TestMetaCPU),2023-11-03 00:57:51+00:00,2023-11-17 03:39:43+00:00,0,4,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: primTorch""), Label(name=""oncall: pt2"")]"
112815,DISABLED test_trace_while_active (__main__.NCCLTraceTest),2023-11-03 00:57:51+00:00,,0,1,"[Label(name=""oncall: distributed""), Label(name=""module: rocm""), Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped"")]"
112814,DISABLED test_get_parent_mesh_dim_not_exist (__main__.TestDeviceMeshGetItem),2023-11-03 00:56:56+00:00,,0,1,"[Label(name=""oncall: distributed""), Label(name=""module: flaky-tests""), Label(name=""skipped"")]"
112802,"""The repository '@pip_deps' could not be resolved"" for Bazel builds",2023-11-02 22:26:31+00:00,2023-11-03 00:10:08+00:00,0,1,"[Label(name=""triaged""), Label(name=""module: bazel"")]"
112794,[dynamo] Implement enumerate fallback as polyfill,2023-11-02 22:05:49+00:00,,0,0,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamo"")]"
112791,DISABLED test_cuda_event_method_dynamic_shapes (__main__.DynamicShapesCtxManagerTests),2023-11-02 21:39:31+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: dynamo"")]"
112789,[export] Make serialized pytree type name required ,2023-11-02 21:18:43+00:00,,1,0,"[Label(name=""triaged""), Label(name=""export-triaged""), Label(name=""oncall: export"")]"
112788,async_compile.triton is unable to cache generated triton kernels due to meta containing kernel names,2023-11-02 21:18:13+00:00,,1,1,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: inductor"")]"
112787,"AssertionError: Global state changed while dynamo tracing, please report a bug",2023-11-02 21:00:43+00:00,2023-11-03 01:53:48+00:00,0,3,"[Label(name=""oncall: pt2"")]"
112775,Multi-Threaded GraphModule / torch.fx inference raises an exception,2023-11-02 19:35:40+00:00,,0,1,"[Label(name=""module: multiprocessing""), Label(name=""triaged""), Label(name=""module: fx"")]"
112771,PT2: don't always require inputs to be aligned,2023-11-02 19:25:46+00:00,,1,1,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
112763,C++ Extension example has incorrect quoting,2023-11-02 18:16:22+00:00,2023-11-02 21:47:57+00:00,0,0,"[Label(name=""module: cpp-extensions""), Label(name=""triaged""), Label(name=""topic: docs"")]"
112749,Tracing mode for unbacked SymInts using real data,2023-11-02 15:56:36+00:00,,0,2,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes"")]"
112745,torch._dynamo.export raises Unexpected type in sourceless builder <class 'nemo.core.neural_types.elements.VoidType'> for torchaudio model,2023-11-02 15:24:15+00:00,,0,3,"[Label(name=""module: onnx""), Label(name=""triaged""), Label(name=""module: dynamo"")]"
112744,"When torch.compile is used, some APIs are decomposed even if decomposition is empty.",2023-11-02 15:24:00+00:00,,0,2,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
112742,Compilation Failure of torch.mm in torch.compile Optimized Mode,2023-11-02 15:15:49+00:00,2023-11-02 17:48:50+00:00,0,3,"[Label(name=""oncall: pt2"")]"
112741,Compilation Failure of torch.logical_xor in torch.compile Optimized Mode,2023-11-02 15:12:05+00:00,2023-11-02 17:49:18+00:00,0,1,"[Label(name=""oncall: pt2"")]"
112740,Compilation Failure of torch.conj_physical in torch.compile Optimized Mode,2023-11-02 15:06:40+00:00,2023-11-02 17:49:25+00:00,0,1,"[Label(name=""oncall: pt2"")]"
112739,Compilation Failure of torch.frac in torch.compile Optimized Mode,2023-11-02 14:59:48+00:00,2023-11-02 17:49:32+00:00,0,1,"[Label(name=""oncall: pt2"")]"
112738,Compilation Failure of torch.logical_not in torch.compile Optimized Mode,2023-11-02 14:59:44+00:00,2023-11-02 17:49:37+00:00,0,1,"[Label(name=""oncall: pt2"")]"
112736,Compilation Failure of torch.atan in torch.compile Optimized Mode,2023-11-02 14:53:12+00:00,2023-11-02 17:49:44+00:00,0,1,"[Label(name=""oncall: pt2"")]"
112734,Compilation Failure of torch.nn.functional.adaptive_max_pool3d_with_indices in torch.compile Optimized Mode,2023-11-02 14:31:14+00:00,2023-11-03 00:16:13+00:00,0,1,"[Label(name=""oncall: pt2"")]"
112732,Segmentation fault in torch.nn.functional.cosine_embedding_loss with empty tensors and mixed dtypes,2023-11-02 14:23:55+00:00,2023-11-03 15:15:15+00:00,0,3,"[Label(name=""high priority""), Label(name=""triage review""), Label(name=""module: crash""), Label(name=""module: nn""), Label(name=""actionable""), Label(name=""module: edge cases"")]"
112731,"[dynamo + optim] complex, sparse are not on tracing testing path",2023-11-02 14:13:51+00:00,,1,0,"[Label(name=""module: optimizer""), Label(name=""triaged""), Label(name=""oncall: pt2"")]"
112727,[dynamo] Implement iter fallback (and possibly all iters/generators) as polyfill,2023-11-02 13:34:59+00:00,,1,6,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
112720,DISABLED test_layer_norm_backward_size_128_cpu (__main__.TestNestedTensorAutogradCPU),2023-11-02 12:47:46+00:00,2023-11-14 01:07:13+00:00,0,1,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""module: nestedtensor""), Label(name=""skipped""), Label(name=""oncall: pt2"")]"
112719,DISABLED test_meta_outplace_nn_functional_margin_ranking_loss_cpu_uint8 (__main__.TestMetaCPU),2023-11-02 12:45:37+00:00,,0,5,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: primTorch""), Label(name=""oncall: pt2"")]"
112718,'aten::unique_consecutive' to ONNX opset version 14 is not supported,2023-11-02 12:31:39+00:00,,0,5,"[Label(name=""module: onnx""), Label(name=""triaged"")]"
112717,FSDP `summon_full_params(with_grads=True)` fails when gradients are in `bfloat16`,2023-11-02 11:49:12+00:00,2023-11-13 19:04:35+00:00,0,1,"[Label(name=""oncall: distributed""), Label(name=""triaged""), Label(name=""module: fsdp"")]"
112716,Quantized model's size gets doubled on optimizing and saving it for mobile,2023-11-02 10:53:52+00:00,,1,0,"[Label(name=""oncall: quantization""), Label(name=""triaged""), Label(name=""oncall: mobile"")]"
112715,Wrong with code_coverage/readme.md,2023-11-02 10:50:37+00:00,,0,1,"[Label(name=""module: docs""), Label(name=""triaged"")]"
112714,log_softmax() on CPU and GPU has expected numerical error when used with low-precision bfloat16,2023-11-02 09:43:06+00:00,,0,2,"[Label(name=""module: numerical-stability""), Label(name=""module: cuda""), Label(name=""module: cpu""), Label(name=""triaged"")]"
112713,Discrepancy in Behavior of torch.diag_embed Between Eager Execution and 'torch.compiled' Optimized Mode,2023-11-02 09:39:45+00:00,,0,1,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: decompositions"")]"
112712,Compilation Failure of torch.isposif in torch.compile Optimized Mode,2023-11-02 09:32:22+00:00,2023-11-02 17:55:36+00:00,0,1,"[Label(name=""oncall: pt2"")]"
112710,Discrepancy in Behavior of torch.argmin+torch.argsort Between Eager Execution and 'torch.compiled' Optimized Mode,2023-11-02 09:22:37+00:00,2023-11-03 00:08:36+00:00,0,1,"[Label(name=""oncall: pt2"")]"
112709,Compilation Failure of torch.rad2deg in torch.compile Optimized Mode,2023-11-02 09:15:44+00:00,2023-11-02 17:55:15+00:00,0,1,"[Label(name=""oncall: pt2"")]"
112708,Compilation Failure of  torch.floor in torch.compile Optimized Mode,2023-11-02 08:16:08+00:00,2023-11-02 17:55:06+00:00,0,1,"[Label(name=""oncall: pt2"")]"
112706,Compilation Failure of torch._C._special.special_scaled_modified_bessel_k1 in torch.compile Optimized Mode,2023-11-02 07:37:14+00:00,2023-11-02 17:54:55+00:00,0,1,"[Label(name=""oncall: pt2"")]"
112705,Compilation Failure of torch.diff in torch.compile Optimized Mode,2023-11-02 07:32:11+00:00,2023-11-03 02:13:17+00:00,0,2,"[Label(name=""awaiting response (this tag is deprecated)""), Label(name=""oncall: pt2"")]"
112704,Compilation Failure of torch.special.sinc in torch.compile Optimized Mode,2023-11-02 07:26:12+00:00,2023-11-02 17:54:26+00:00,0,1,"[Label(name=""oncall: pt2"")]"
112703,Compilation Failure of torch.asinh in torch.compile Optimized Mode,2023-11-02 06:43:26+00:00,2023-11-02 23:56:24+00:00,0,1,"[Label(name=""oncall: pt2"")]"
112702,DISABLED test_meta_outplace_std_mean_cpu_float64 (__main__.TestMetaCPU),2023-11-02 06:39:37+00:00,,0,4,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: primTorch""), Label(name=""oncall: pt2"")]"
112701,Compilation Failure of torch.trunc in torch.compile Optimized Mode,2023-11-02 06:36:44+00:00,2023-11-03 02:14:50+00:00,0,1,"[Label(name=""oncall: pt2"")]"
112699,Compilation Failure of torch.rsqrt in torch.compile Optimized Mode,2023-11-02 06:23:01+00:00,2023-11-03 00:00:57+00:00,0,1,"[Label(name=""oncall: pt2"")]"
112698,Compilation Failure of torch.special.i0 in torch.compile Optimized Mode,2023-11-02 06:15:18+00:00,2023-11-03 02:15:30+00:00,0,2,"[Label(name=""oncall: pt2"")]"
112697,Compilation Failure of torch.special.special_scaled_modified_bessel_k1 in torch.compile Optimized Mode,2023-11-02 06:08:54+00:00,2023-11-02 18:01:52+00:00,0,1,"[Label(name=""oncall: pt2"")]"
112696,Compilation Failure of torch.diag in torch.compile Optimized Mode,2023-11-02 05:57:23+00:00,2023-11-02 18:02:05+00:00,0,1,"[Label(name=""oncall: pt2"")]"
112694,DISABLED test_cuda_stream_context_manager1_dynamic_shapes (__main__.DynamicShapesCtxManagerTests),2023-11-02 03:40:38+00:00,,0,20,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: dynamo"")]"
112691,when huawei NPU,2023-11-02 03:02:11+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: backend"")]"
112690,Inductor compile failed with enabling debug log ,2023-11-02 03:02:07+00:00,2023-11-14 05:54:24+00:00,1,3,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: inductor"")]"
113369,When will Huawei Shengteng atlas be supported,2023-11-02 02:56:14+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: backend"")]"
112681,DISABLED test_meta_outplace_std_mean_cpu_float32 (__main__.TestMetaCPU),2023-11-02 00:57:40+00:00,,0,7,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: primTorch""), Label(name=""oncall: pt2"")]"
112680,DISABLED test_dropout_backward_layout_torch_strided_cpu (__main__.TestNestedTensorAutogradCPU),2023-11-02 00:57:40+00:00,2023-11-14 01:07:19+00:00,0,2,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""module: nestedtensor""), Label(name=""skipped""), Label(name=""oncall: pt2"")]"
112678,Catalogue of flaky tests under `test/dynamo`,2023-11-02 00:10:56+00:00,,0,4,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
