Issue Number,Issue Title,Time created,Time closed,Number of Assignees,Number of Comments,Tags
106408,PyTorchMPS not showing up in Instruments for `torch.mps.profiler`,2023-08-01 21:15:05+00:00,,1,8,"[Label(name=""triaged""), Label(name=""module: mps"")]"
106388,Better export story for autograd.Function?,2023-08-01 15:59:38+00:00,,0,3,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
106387,[torch.compile] autograd.Function where we assign a Tensor directly to ctx,2023-08-01 15:56:17+00:00,,0,0,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamo"")]"
106382,Installing torchvision for CPU leads to unwanted upgrade of torch + pip would not install nightly as considers that release is the latest (?),2023-08-01 15:07:53+00:00,,0,4,"[Label(name=""module: binaries""), Label(name=""triaged"")]"
106378,[dynamo] can't compile if tensor subclass implements __torch_function__ using super(),2023-08-01 12:13:47+00:00,,1,6,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamo"")]"
106377,Command to reproduce error is incorrect,2023-08-01 11:54:23+00:00,,0,2,"[Label(name=""good first issue""), Label(name=""module: tests""), Label(name=""triaged""), Label(name=""module: infra""), Label(name=""module: testing"")]"
106375,nll_loss reference shouldn't be registered as a decomposition.,2023-08-01 11:19:14+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: primTorch""), Label(name=""module: decompositions"")]"
106373,[ONNX] scatter_reduce does not support `include_self=False`,2023-08-01 09:02:58+00:00,,0,2,"[Label(name=""module: onnx""), Label(name=""triaged"")]"
106362,Calling ops.aten.embedding_bag() function got silent crash,2023-08-01 04:00:04+00:00,,1,6,"[Label(name=""module: crash""), Label(name=""module: nn""), Label(name=""triaged"")]"
106361,DISABLED test_ddp_apply_optim_in_backward_ignored_params (__main__.TestDistBackendWithSpawn),2023-08-01 03:40:05+00:00,,0,5,"[Label(name=""oncall: distributed""), Label(name=""module: flaky-tests""), Label(name=""skipped"")]"
106360,Improving save_on_cpu's performance by overlapping memory transfers with compute,2023-08-01 03:38:31+00:00,,0,8,"[Label(name=""oncall: distributed""), Label(name=""module: autograd""), Label(name=""triaged""), Label(name=""enhancement"")]"
106359,backwards compatibility about class _LRScheduler,2023-08-01 03:00:21+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: LrScheduler"")]"
106341,Transformer.generate_square_subsequent_mask has nan values on MPS device,2023-07-31 22:21:52+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: NaNs and Infs""), Label(name=""module: mps"")]"
106339,"ReduceLROnPlateau increases learning rate exponentially, causing training to diverge",2023-07-31 22:07:35+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: LrScheduler"")]"
106338,Inefficient code generated - does not use 256b registers,2023-07-31 21:44:42+00:00,,1,3,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: cpu inductor"")]"
106308,DISABLED test_cuda_assert_should_not_stop_common_distributed_test_suite_cuda (__main__.TestTestingCUDA),2023-07-31 14:18:47+00:00,,1,1,"[Label(name=""oncall: distributed""), Label(name=""module: ci""), Label(name=""triaged""), Label(name=""skipped"")]"
106302,`torch.nn.modules.MultiheadAttention` yields different graph under pre_dispatch tracing,2023-07-31 14:09:01+00:00,,0,4,"[Label(name=""triaged""), Label(name=""module: __torch_function__""), Label(name=""pre_dispatch tracing""), Label(name=""oncall: export"")]"
106298,Torch.onnx.export a fp16 model but get the output tensor fp32,2023-07-31 09:19:44+00:00,,0,0,"[Label(name=""module: onnx""), Label(name=""triaged"")]"
106297,Can't build with non-static protobuf,2023-07-31 08:59:59+00:00,,0,2,"[Label(name=""module: build""), Label(name=""triaged"")]"
106287,Many tests in test/dynamo fail if run in the context of just 'pytest test/dynamo',2023-07-31 01:15:31+00:00,,3,1,"[Label(name=""module: ci""), Label(name=""triaged""), Label(name=""module: dynamo"")]"
106271,RuntimeError: GlooDeviceFactory::makeUVDevice(): interface or hostname can't be empty,2023-07-30 11:03:11+00:00,,0,11,"[Label(name=""oncall: distributed"")]"
106269,Make our source attribution debug prints more useful for Compiler Explorer,2023-07-30 03:27:21+00:00,,0,2,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
106265,RuntimeError: Expected a proper Tensor but got None (or an undefined Tensor in C++) for argument #0 'grad_y',2023-07-30 01:20:59+00:00,,0,5,"[Label(name=""module: autograd""), Label(name=""triaged""), Label(name=""actionable""), Label(name=""module: mps"")]"
106256,Runtime Error: Empty tensor,2023-07-29 09:16:35+00:00,,0,2,"[Label(name=""needs reproduction""), Label(name=""triaged""), Label(name=""module: mps"")]"
106251, Improve Error Message in MultiMarginLoss for Inconsistent Target Size,2023-07-29 06:31:31+00:00,,1,4,"[Label(name=""module: nn""), Label(name=""good first issue""), Label(name=""module: error checking""), Label(name=""triaged""), Label(name=""actionable"")]"
106243,OneCycleLR's state_dict includes a full reference to the optimizer,2023-07-29 01:03:48+00:00,,0,1,"[Label(name=""module: optimizer""), Label(name=""triaged""), Label(name=""needs design""), Label(name=""module: LrScheduler"")]"
106237,ghstack + mergebot race condition,2023-07-28 23:16:01+00:00,,1,0,"[Label(name=""module: ci""), Label(name=""triaged"")]"
106221,RProp improvement tracker,2023-07-28 20:24:53+00:00,,0,5,"[Label(name=""module: optimizer""), Label(name=""triaged""), Label(name=""actionable"")]"
106220,torch compile does not work with torch.nn.functional.softmax ?,2023-07-28 20:21:10+00:00,,0,5,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
106217,[dynamo.export] Assertion Error: Mutating module attribute during export.,2023-07-28 18:45:52+00:00,,0,3,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""oncall: export"")]"
106206,Build failure due to C++ version mismatch,2023-07-28 14:52:48+00:00,,0,0,"[Label(name=""module: build""), Label(name=""triaged"")]"
106197,Scalar Tensor lowering to Fake Tensor inside Inductor,2023-07-28 09:07:18+00:00,,1,4,"[Label(name=""triaged""), Label(name=""bug""), Label(name=""module: inductor""), Label(name=""module: dynamo"")]"
106183,[dynamo.export] symbolic_shapes.GuardOnDataDependentSymNode,2023-07-28 00:32:49+00:00,,0,4,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes"")]"
106173,`torch.ops.aten.split.Tensor._schema` return alias annotations are wrong,2023-07-27 22:39:10+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: viewing and reshaping"")]"
106171,torch compile changes model output,2023-07-27 22:29:20+00:00,,0,3,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
106164,distributed.batch_isend_irecv() crash when send/recv refers to itself,2023-07-27 21:00:27+00:00,,0,0,"[Label(name=""oncall: distributed""), Label(name=""module: crash""), Label(name=""module: c10d"")]"
106144,Pytorch nighlty and openAI/triton cuda,2023-07-27 17:16:16+00:00,,0,12,"[Label(name=""needs reproduction""), Label(name=""triaged""), Label(name=""oncall: pt2"")]"
106141,Sparse COO indices are torch.Int64 -- is this necessary?,2023-07-27 16:00:42+00:00,,0,1,"[Label(name=""module: sparse""), Label(name=""triaged"")]"
106137,"`export(..., pre_dispatch=True)` for model in eval mode still inserts autograd ops",2023-07-27 15:37:34+00:00,,0,1,"[Label(name=""triaged""), Label(name=""pre_dispatch tracing""), Label(name=""oncall: export"")]"
106136,bc-linter false positive with TypeAliases,2023-07-27 15:34:59+00:00,,1,5,"[Label(name=""triaged""), Label(name=""module: devx"")]"
106135,Registering function that takes const std::vector<c10::SymInt>& to SymInt[] schema gives confusing error message,2023-07-27 15:13:34+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: dynamic shapes"")]"
106130,torch._subclasses.fake_tensor.DynamicOutputShapeException: aten.nonzero.default,2023-07-27 12:50:36+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: fakeTensor"")]"
106129,Allow settingsetGraphExecutorOptimize default for all threads,2023-07-27 12:23:11+00:00,,0,0,"[Label(name=""oncall: jit"")]"
106128,Torchscript optimizer incorrectly applies constant propagation to convert prim::ListConstruct() into prim::Constant,2023-07-27 12:15:41+00:00,,0,0,"[Label(name=""oncall: jit"")]"
106126,Libtorch report C10 error when compiling on my own project,2023-07-27 09:47:22+00:00,,0,2,"[Label(name=""needs reproduction""), Label(name=""module: binaries""), Label(name=""module: cpp""), Label(name=""triaged"")]"
106124,[feature request] Better argument checks and error messaging for `tensor.repeat`,2023-07-27 08:43:39+00:00,,0,3,"[Label(name=""module: error checking""), Label(name=""triaged""), Label(name=""actionable""), Label(name=""release notes: python_frontend"")]"
106121,Got error when train models with more than one param_group in torch2.0,2023-07-27 08:09:57+00:00,,0,5,"[Label(name=""module: optimizer""), Label(name=""triaged""), Label(name=""has workaround"")]"
106112,MPS cumprod gradient is broken even when using cpu fallback on macos 13.2.1,2023-07-27 04:55:31+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: mps"")]"
106110,llama model failed for dynamic shape path,2023-07-27 04:32:29+00:00,,2,10,"[Label(name=""needs reproduction""), Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes""), Label(name=""module: dynamo"")]"
106101,EMFORMER_RNNT not compilable,2023-07-27 02:00:59+00:00,,1,7,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes""), Label(name=""module: dynamo"")]"
106073,Potential lack of CI testing on older NVIDIA GPU,2023-07-26 20:58:08+00:00,,0,1,"[Label(name=""module: ci""), Label(name=""triaged"")]"
106067,"Tensors always get 0/1 specialization guards, even if they're not used",2023-07-26 19:35:42+00:00,,0,0,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes""), Label(name=""module: guards"")]"
106050,"""Graph break: inline in skipfiles:"" is a bad message",2023-07-26 17:17:23+00:00,,0,0,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamo"")]"
106046,Avoid incrementing refcount of `grad_fn` in `unpack_list`,2023-07-26 16:21:33+00:00,,0,0,"[Label(name=""module: autograd""), Label(name=""triaged""), Label(name=""module: mta"")]"
106031,torch._dynamo.export does not support symbolic int inputs,2023-07-26 14:45:58+00:00,,0,1,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes""), Label(name=""oncall: export"")]"
106029,[FSDP] Investigate sharded GPU gradient lifetime when CPU offloading,2023-07-26 13:02:45+00:00,,1,0,"[Label(name=""triaged""), Label(name=""module: fsdp"")]"
106027,DISABLED test_profiler_cuda_sync_events (__main__.TestProfiler),2023-07-26 12:40:59+00:00,,0,1,"[Label(name=""module: rocm""), Label(name=""triaged""), Label(name=""skipped"")]"
106011,Misleading error message in multilabel_margin_loss when passing incompatible tensor dimensions,2023-07-26 05:38:37+00:00,,0,2,"[Label(name=""module: nn""), Label(name=""triaged""), Label(name=""actionable"")]"
106006,[torch.compile] assertion sometimes ignored with inductor backend,2023-07-26 03:43:07+00:00,,0,1,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
105997,Flatbuffer torchscipt files don't load in PyTorch Android Lite 1.13.1,2023-07-26 02:35:08+00:00,,0,0,"[Label(name=""oncall: jit"")]"
105982,"vmap and rnn/lstm ""accessing '.data' under vmap transform is not allowed""",2023-07-25 23:03:30+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: functorch"")]"
105961,"Error in Profiler : RuntimeError: Expected !config.profile_memory to be true, but got false",2023-07-25 20:11:05+00:00,,0,1,"[Label(name=""oncall: profiler"")]"
105954,Ensure PRs are rebased on top of a recent commit (CI check),2023-07-25 18:51:37+00:00,,1,2,"[Label(name=""triaged""), Label(name=""module: devx"")]"
105944,ReplayRecordTests.test_fn_call_args and others fail on my local devserver,2023-07-25 17:22:24+00:00,,1,0,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamo"")]"
105943,PT2 is not thread safe,2023-07-25 17:07:49+00:00,,0,1,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
105941,Differences in the results of conv2d calculations in PyTorch 1.8,2023-07-25 16:43:30+00:00,,0,4,"[Label(name=""needs reproduction""), Label(name=""module: cudnn""), Label(name=""triaged"")]"
105934,Flip default on `add_zero_attn` in `torch.nn.MultiheadAttention` to `True`,2023-07-25 15:56:49+00:00,,0,4,"[Label(name=""module: nn""), Label(name=""triaged""), Label(name=""oncall: transformer/mha"")]"
105933,DISABLED test_cross_entropy_large_tensor_reduction_sum_cuda (__main__.TestNNDeviceTypeCUDA),2023-07-25 15:39:35+00:00,,0,1,"[Label(name=""module: nn""), Label(name=""module: rocm""), Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped"")]"
105929,Dynamo silently ignores TorchDispatchMode,2023-07-25 14:48:28+00:00,,0,3,"[Label(name=""triaged""), Label(name=""module: __torch_dispatch__""), Label(name=""oncall: pt2""), Label(name=""module: dynamo""), Label(name=""module: pt2-dispatcher"")]"
105925,Possible speed up of nn.MultiheadAttention,2023-07-25 14:19:56+00:00,,0,1,"[Label(name=""oncall: transformer/mha"")]"
105918,Torch.jit : RuntimeError:  Unable to extract string literal index for ModuleDict,2023-07-25 13:01:29+00:00,,0,0,"[Label(name=""oncall: jit"")]"
105917,Torch.jit.frontend.NotSupportedError: not supporting functions with variable number of arguments.,2023-07-25 12:49:22+00:00,,0,0,"[Label(name=""oncall: jit"")]"
105916,Missing coalesced flag from `torch.autograd.Function.backward`,2023-07-25 12:41:36+00:00,,0,0,"[Label(name=""module: sparse""), Label(name=""triaged"")]"
105914,torch.compile(cpu) does not handle float16 properly,2023-07-25 12:08:42+00:00,,0,4,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: cpu inductor"")]"
105912,Batching rule for aten::bincount.,2023-07-25 09:54:04+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: functorch"")]"
105904,Libtorch linking Error:undefined reference,2023-07-25 08:07:17+00:00,,0,1,"[Label(name=""module: build""), Label(name=""triaged"")]"
105901,Default parameters missing of maxpool2d node generated by dynamo export,2023-07-25 06:57:17+00:00,,0,3,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""oncall: export"")]"
105900,torch.jit.frontend.NotSupported when compiling stable-diffusion,2023-07-25 06:52:42+00:00,,0,0,"[Label(name=""oncall: jit"")]"
105878,FakeTensor detach() gives meta tensor other than FakeTensor under `torch._C._DisableTorchDispatch()`,2023-07-24 22:55:32+00:00,,0,3,"[Label(name=""triaged""), Label(name=""tensor subclass""), Label(name=""module: fakeTensor"")]"
105872,PyTorch 2.0.x `CUDA error: operation not supported` when `Tensor.to` a different device,2023-07-24 21:16:19+00:00,,0,6,"[Label(name=""needs reproduction""), Label(name=""module: cuda""), Label(name=""triaged""), Label(name=""module: regression"")]"
105863,torch.compile does not respect branching in forward(),2023-07-24 19:03:33+00:00,,1,1,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: guards"")]"
105860,Programmation error enabling unlegal memory access on gpu,2023-07-24 18:21:24+00:00,,0,0,"[Label(name=""module: error checking""), Label(name=""triaged""), Label(name=""module: mps"")]"
105859,Report model flop utilization (mfu) in benchmark,2023-07-24 18:19:46+00:00,,0,1,"[Label(name=""feature""), Label(name=""triaged""), Label(name=""oncall: pt2"")]"
105853,Bug when dealing with fallbacks on CPU,2023-07-24 17:10:14+00:00,,0,3,"[Label(name=""triaged""), Label(name=""module: complex""), Label(name=""module: dynamic shapes""), Label(name=""module: inductor""), Label(name=""module: cpu inductor"")]"
