function_name,param_names,param_types,is_optional,return_type,documentation_length
tf.data.get_output_classes,['dataset_or_iterator'],['tf.data.dataset'],[False],None,119
tf.data.TFRecordDataset,"['filenames', 'compression_type', 'buffer_size', 'num_parallel_reads']","['tensor', 'compression', 'None', 'None']","[False, True, True, True]",None,8272
tf.data.DatasetSpec,['other'],['typespec'],[False],None,225
tf.data.get_output_shapes,['dataset_or_iterator'],['tf.data.dataset'],[False],None,120
tf.data.Options,['options'],['tf.data.options'],[False],None,483
tf.data.TextLineDataset,"['filenames', 'compression_type', 'buffer_size', 'num_parallel_reads']","['tensor', 'compression', 'bytes', 'None']","[False, True, True, True]",None,8216
tf.data.experimental.map_and_batch_with_legacy_function,"['map_func', 'batch_size', 'num_parallel_batches', 'drop_remainder', 'num_parallel_calls']","['tensor', 'batch', 'batches', 'batch', 'calls']","[False, False, True, True, True]",None,391
tf.data.experimental.from_variant,"['variant', 'structure']","['tensor', 'dataset']","[False, False]",None,121
tf.data.experimental.prefetch_to_device,"['device', 'buffer_size']","['device', 'defaults']","[False, True]",None,165
tf.data.experimental.latency_stats,['tag'],['statistics'],[False],None,130
tf.data.experimental.to_variant,['dataset'],['tf.data.dataset'],[False],None,96
tf.data.experimental.get_structure,['dataset_or_iterator'],['tf.data.dataset'],[False],None,134
tf.data.experimental.group_by_window,"['key_func', 'reduce_func', 'window_size', 'window_size_func']","['tensor', 'dataset', 'batch', 'batch']","[False, False, False, False]",None,347
tf.data.experimental.enumerate_dataset,['start'],['enumeration'],[False],None,304
tf.data.experimental.SqlDataset,"['driver_name', 'data_source_name', 'query', 'output_types']","['tensor', 'tensor', 'tensor', 'columns']","[False, False, False, False]",None,8236
tf.data.experimental.group_by_reducer,"['key_func', 'reducer']","['tensor', 'functions']","[False, False]",None,230
tf.data.experimental.map_and_batch,"['map_func', 'batch_size', 'num_parallel_batches', 'drop_remainder', 'num_parallel_calls']","['tensor', 'batch', 'batches', 'batch', 'calls']","[False, False, True, True, True]",None,468
tf.data.experimental.make_batched_features_dataset,"['file_pattern', 'batch_size', 'features', 'reader', 'label_key', 'reader_args', 'num_epochs', 'shuffle', 'shuffle_buffer_size', 'shuffle_seed', 'prefetch_buffer_size', 'reader_num_threads', 'parser_num_threads', 'sloppy_ordering', 'drop_final_batch']","['example', 'batch', 'dict', 'tensor', 'a', 'arguments', 'None', 'bool', 'a', 'randomization', 'autotune', 'defaults', 'tensor', 'cost', 'batch']","[False, False, False, True, True, False, False, False, False, False, False, False, False, False, False]",None,882
tf.data.experimental.parse_example_dataset,"['features', 'num_parallel_calls']","['dict', 'number']","[False, True]",None,244
tf.data.experimental.scan,"['initial_state', 'scan_func']","['tensor', 'tensor']","[False, False]",None,199
tf.data.experimental.parallel_interleave,"['map_func', 'cycle_length', 'block_length', 'sloppy', 'buffer_output_elements', 'prefetch_input_elements']","['tensor', 'datasets', 'dataset', 'elements', 'prefetch', 'elements']","[False, False, False, False, False, False]",None,489
tf.data.experimental.choose_from_datasets,"['datasets', 'choice_dataset']","['list', 'tensor']","[False, False]",None,303
tf.data.experimental.RandomDataset,['transformation_func'],['argument'],[False],None,8047
tf.data.experimental.sample_from_datasets,"['datasets', 'weights', 'seed']","['list', 'datasets', 'behavior']","[False, True, True]",None,246
tf.data.experimental.take_while,['predicate'],['tensor'],[False],None,131
tf.data.experimental.CheckpointInputPipelineHook,['estimator'],['estimator'],[False],None,969
tf.data.experimental.get_single_element,['dataset'],['element'],[False],None,292
tf.data.experimental.cardinality,['dataset'],['cardinality'],[False],None,183
tf.data.experimental.CsvDataset,"['filenames', 'record_defaults', 'compression_type', 'buffer_size', 'header', 'field_delim', 'use_quote_delim', 'na_value', 'select_cols']","['tensor', 'column', 'compression', 'bytes', 'csv', 'character', 'bullet', 'nanan', 'column']","[False, True, True, True, True, True, True, True, True]",None,8690
tf.data.experimental.get_next_as_optional,['iterator'],['object'],[False],None,139
tf.data.experimental.make_saveable_from_iterator,['iterator'],['iterator'],[False],None,323
tf.data.experimental.bytes_produced_stats,['tag'],['statistics'],[False],None,132
tf.data.experimental.Optional,['value'],['compositetensor'],[False],None,434
tf.data.experimental.shuffle_and_repeat,"['buffer_size', 'count', 'seed']","['elements', 'behavior', 'behavior']","[False, True, True]",None,342
tf.data.experimental.rejection_resample,"['class_func', 'target_dist', 'initial_dist', 'seed']","['tensor', 'tensor', 'tensor', 'int']","[False, False, True, True]",None,214
tf.data.experimental.make_csv_dataset,"['file_pattern', 'batch_size', 'column_names', 'column_defaults', 'label_name', 'select_columns', 'field_delim', 'use_quote_delim', 'na_value', 'header', 'num_epochs', 'shuffle', 'shuffle_buffer_size', 'shuffle_seed', 'prefetch_buffer_size', 'num_parallel_reads', 'sloppy', 'num_rows_for_inference', 'compression_type', 'ignore_errors']","['csv', 'batch', 'column', 'tensor', 'column', 'argument', 'char', 'bool', 'nanan', 'bool', 'None', 'bool', 'buffer', 'randomization', 'autotune', 'csv', 'cost', 'None', 'compression', 'csv']","[False, False, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, True, True]",None,1114
tf.data.experimental.bucket_by_sequence_length,"['element_length_func', 'bucket_boundaries', 'bucket_batch_sizes', 'padded_shapes', 'padding_values', 'pad_to_bucket_boundary', 'no_padding', 'drop_remainder']","['bucket', 'boundaries', 'batch', 'batch', 'defaults', 'batch', 'batch', 'batch']","[False, False, False, False, False, False, False, True]",None,466
tf.data.experimental.TFRecordWriter,['dataset'],['elements'],[False],None,321
tf.data.experimental.dense_to_sparse_batch,"['batch_size', 'row_shape']","['batch', 'dataset']","[False, False]",None,483
tf.data.experimental.Counter,"['start', 'step', 'dtype']","['counter', 'counter', 'counter']","[True, True, True]",None,248
tf.data.experimental.copy_to_device,"['target_device', 'source_device']","['device', 'device']","[False, False]",None,132
tf.ragged.RaggedTensorValue,"['values', 'row_splits']","['array', 'array']","[False, False]",None,218
tf.ragged.row_splits_to_segment_ids,"['splits', 'name', 'out_type']","['int', 'tensor', 'defaults']","[False, True, False]",None,230
tf.ragged.segment_ids_to_row_splits,"['segment_ids', 'num_segments', 'out_type', 'name']","['int', 'defaults', 'defaults', 'tensor']","[False, False, False, True]",None,250
tf.ragged.boolean_mask,"['data', 'mask', 'name']","['tensor', 'tensor', 'tensor']","[False, False, True]",None,594
tf.ragged.stack,"['values', 'name']","['dimension', 'tensor']","[False, True]",None,447
tf.ragged.map_flat_values,"['op', 'args', 'kwargs']","['tensor', 'arguments', 'arguments']","[False, False, False]",None,410
tf.ragged.placeholder,"['dtype', 'ragged_rank', 'value_shape', 'name']","['data', 'raggedtensor', 'raggedtensor', 'name']","[False, False, False, True]",None,194
tf.ragged.constant,"['pylist', 'dtype', 'ragged_rank', 'inner_shape', 'name', 'row_splits_dtype']","['any', 'default', 'defaults', 'contents', 'tensor', 'data']","[False, False, False, False, True, False]",None,455
tf.ragged.constant_value,"['pylist', 'dtype', 'ragged_rank', 'inner_shape', 'row_splits_dtype']","['any', 'default', 'defaults', 'contents', 'data']","[False, False, False, False, False]",None,458
tf.ragged.stack_dynamic_partitions,"['data', 'partitions', 'num_partitions', 'name']","['raggedtensor', 'data', 'int32', 'tensor']","[False, False, False, True]",None,386
tf.ragged.range,"['starts', 'limits', 'deltas', 'dtype', 'name', 'row_splits_dtype']","['None', 'limits', 'defaults', 'tensor', 'name', 'tensor']","[False, False, False, False, False, False]",None,549
tf.logging.log_every_n,"['level', 'msg', 'n', 'args']","['level', 'message', 'number', 'args']","[False, False, False, False]",None,140
tf.logging.log_first_n,"['level', 'msg', 'n', 'args']","['level', 'message', 'number', 'args']","[False, False, False, False]",None,117
tf.saved_model.load_v2,"['export_dir', 'tags']","['directory', 'metagraph']","[False, True]",None,646
tf.saved_model.build_signature_def,"['inputs', 'outputs', 'method_name']","['info', 'info', 'method']","[False, False, False]",None,155
tf.saved_model.build_tensor_info,['tensor'],['constituent'],[False],None,199
tf.saved_model.save,"['obj', 'export_dir', 'signatures']","['object', 'directory', 'case']","[False, False, True]",None,1398
tf.saved_model.simple_save,"['session', 'export_dir', 'inputs', 'outputs', 'legacy_init_op']","['graph', 'path', 'tensor', 'tensor', 'group']","[False, False, False, False, False]",None,429
tf.saved_model.load,"['sess', 'tags', 'export_dir', 'import_scope', 'saver_kwargs']","['session', 'api', 'buffer', 'tensor', 'arguments']","[False, False, False, True, True]",None,337
tf.saved_model.contains_saved_model,['export_dir'],['absolute'],[False],None,203
tf.saved_model.main_op_with_restore,['restore_op_name'],['graph'],[False],None,209
tf.saved_model.Builder,"['tags', 'signature_def_map', 'assets_collection', 'clear_devices', 'init_op', 'train_op', 'saver']","['def', 'def', 'assets', 'default', 'graph', 'graph', 'None']","[False, False, False, False, False, False, False]",None,1175
tf.saved_model.regression_signature_def,"['examples', 'predictions']","['str', 'float']","[False, False]",None,164
tf.saved_model.predict_signature_def,"['inputs', 'outputs']","['dict', 'dict']","[False, False]",None,159
tf.saved_model.get_tensor_from_tensor_info,"['tensor_info', 'graph', 'import_scope']","['compositetensor', 'tensor', 'tensor']","[False, False, False]",None,243
tf.saved_model.classification_signature_def,"['examples', 'classes', 'scores']","['str', 'anything', 'float']","[False, False, False]",None,190
tf.strings.ngrams,"['data', 'ngram_width', 'separator', 'pad_values', 'padding_width', 'preserve_short_sequences', 'name']","['data', 'arities', 'constant', 'None', 'defaults', 'input', 'name']","[False, False, False, False, False, False, False]",None,626
tf.strings.format,"['template', 'inputs', 'placeholder', 'summarize', 'name']","['tensor', 'tensor', 'tensor', 'tensor', 'name']","[False, False, True, True, True]",None,616
tf.strings.join,"['inputs', 'separator', 'name']","['tensor', 'defaults', 'name']","[False, True, True]",None,199
tf.strings.substr,"['input', 'len', 'name']","['str', 'characters', 'name']","[False, False, True]",None,804
tf.strings.length,"['input', 'name']","['length', 'name']","[False, True]",None,196
tf.strings.to_hash_bucket,"['string_tensor', 'num_buckets', 'name']","['str', 'buckets', 'name']","[False, False, True]",None,190
tf.strings.unicode_split_with_offsets,"['input', 'input_encoding', 'strict', 'replace', 'ignore', 'replacement_char', 'name']","['tensor', 'encoding', 'exception', 'replace', 'skip', 'codepoint', 'name']","[False, False, False, False, False, False, True]",None,566
tf.strings.strip,"['input', 'name']","['shape', 'name']","[False, True]",None,122
tf.strings.regex_full_match,"['input', 'pattern', 'name']","['tensor', 'tensor', 'name']","[False, False, True]",None,200
tf.strings.lower,"['input', 'encoding', 'name']","['str', 'defaults', 'name']","[False, True, True]",None,106
tf.strings.unicode_decode_with_offsets,"['input', 'input_encoding', 'strict', 'replace', 'ignore', 'replacement_char', 'replace_control_characters', 'name']","['tensor', 'encoding', 'exception', 'replace', 'skip', 'c0', 'c0', 'name']","[False, False, False, False, False, False, False, True]",None,572
tf.strings.unicode_encode,"['input', 'output_encoding', 'replacement_char', 'name']","['tensor', 'codepoint', 'character', 'name']","[False, False, False, True]",None,378
tf.strings.unicode_script,"['input', 'name']","['code', 'name']","[False, True]",None,172
tf.strings.unsorted_segment_join,"['inputs', 'separator', 'name']","['input', 'defaults', 'name']","[False, True, True]",None,466
tf.strings.to_number,"['string_tensor', 'name']","['str', 'name']","[False, True]",None,185
tf.strings.unicode_transcode,"['input', 'replacement_char']","['shape', 'character']","[False, True]",None,809
tf.strings.regex_replace,"['input', 'rewrite', 'replace_global', 'name']","['process', 'digits', 'bool', 'name']","[False, False, False, True]",None,222
tf.strings.bytes_split,['name'],['name'],[True],None,223
tf.strings.upper,"['input', 'encoding', 'name']","['str', 'defaults', 'name']","[False, True, True]",None,106
tf.strings.to_hash_bucket_strong,"['input', 'num_buckets', 'key', 'name']","['bucket', 'buckets', 'elements', 'name']","[False, False, False, True]",None,328
tf.strings.reduce_join,"['inputs', 'axis', 'keep_dims', 'separator', 'name']","['indices', 'n', 'bool', 'defaults', 'name']","[False, False, True, True, True]",None,670
tf.strings.as_string,"['precision', 'scientific', 'shortest', 'width', 'fill', 'name']","['defaults', 'bool', 'bool', 'applies', 'character', 'name']","[True, True, True, True, True, True]",None,379
tf.strings.split,"['input', 'sep', 'maxsplit', 'source', 'name']","['input', 'character', 'int', 'alias', 'name']","[False, False, False, False, True]",None,487
tf.strings.unicode_split,"['input', 'input_encoding', 'strict', 'replace', 'ignore', 'replacement_char', 'name']","['tensor', 'encoding', 'exception', 'replace', 'skip', 'codepoint', 'name']","[False, False, False, False, False, False, True]",None,403
tf.strings.to_hash_bucket_fast,"['input', 'num_buckets', 'name']","['bucket', 'buckets', 'name']","[False, False, True]",None,224
tf.strings.unicode_decode,"['input', 'input_encoding', 'strict', 'replace', 'ignore', 'replacement_char', 'replace_control_characters', 'name']","['tensor', 'encoding', 'exception', 'replace', 'skip', 'c0', 'c0', 'name']","[False, False, False, False, False, False, False, True]",None,410
tf.lite.OpHint,"['function_name', 'level', 'kwargs']","['custom', 'level', 'arguments']","[False, False, False]",None,830
tf.lite.TFLiteConverter,"['graph_def', 'input_tensors', 'output_tensors', 'output_arrays', 'experimental_debug_info_func']","['frozen', 'tensor', 'tensor', 'tensor', 'debug']","[False, False, False, False, False]",None,1926
tf.lite.toco_convert,"['input_data', 'input_tensors', 'output_tensors', 'args', 'kwargs']","['data', 'tensor', 'tensor', 'build_toco_convert_protos', 'build_toco_convert_protos']","[False, False, False, False, False]",None,233
tf.lite.Interpreter,"['model_path', 'model_content', 'experimental_delegates']","['file', 'content', 'experimental']","[False, False, False]",None,1046
tf.lite.RepresentativeDataset,['input_gen'],['e.g'],[False],None,177
tf.lite.experimental.load_delegate,"['library', 'options']","['name', 'None']","[False, False]",None,153
tf.lite.experimental.convert_op_hints_to_stubs,"['session', 'graph_def', 'write_callback']","['graph', 'def', 'function']","[False, False, True]",None,187
tf.lite.experimental.nn.dynamic_rnn,"['cell', 'sequence_length', 'initial_state', 'dtype', 'swap_memory', 'time_major', 'scope']","['instance', 'batch', 'tensor', 'data', 'tensor', 'batch_size', 'defaults']","[False, True, True, True, False, False, False]",None,1122
